,client id,file transfer round trip (ms)
,Client: 817.0,0.461923 ms
,Client: 818.0,0.435608 ms
,Client: 819.0,0.517875 ms
,Client: 820.0,0.431009 ms
,Client: 821.0,0.543679 ms
,Client: 822.0,0.524007 ms
,Client: 823.0,0.443017 ms
,Client: 824.0,0.451193 ms
,Client: 825.0,0.515576 ms
,Client: 826.0,0.480574 ms
,Client: 827.0,0.497436 ms
,Client: 828.0,0.503823 ms
,Client: 829.0,0.47061 ms
,Client: 830.0,0.538314 ms
,Client: 831.0,0.477764 ms
,Client: 832.0,0.53065 ms
,Client: 833.0,0.502291 ms
,Client: 834.0,0.542402 ms
,Client: 835.0,0.460646 ms
,Client: 836.0,0.510977 ms
,Client: 837.0,0.516854 ms
,Client: 838.0,0.514299 ms
,Client: 839.0,0.51251 ms
,Client: 840.0,0.435097 ms
,Client: 841.0,0.461668 ms
,Client: 842.0,0.540614 ms
,Client: 843.0,0.442506 ms
,Client: 844.0,0.511488 ms
,Client: 845.0,0.540103 ms
,Client: 846.0,0.512254 ms
,Client: 847.0,1.827765 ms
,Client: 848.0,0.480829 ms
,Client: 849.0,0.492071 ms
,Client: 850.0,0.441485 ms
,Client: 851.0,0.516342 ms
,Client: 852.0,0.518641 ms
,Client: 853.0,0.503823 ms
,Client: 854.0,0.446594 ms
,Client: 855.0,0.559264 ms
,Client: 856.0,0.46039 ms
,Client: 857.0,0.480319 ms
,Client: 858.0,0.519409 ms
,Client: 859.0,0.497692 ms
,Client: 860.0,0.511488 ms
,Client: 861.0,0.510466 ms
,Client: 862.0,0.573061 ms
,Client: 863.0,0.439185 ms
,Client: 864.0,0.506889 ms
,Client: 865.0,0.465756 ms
,Client: 866.0,0.514809 ms
,Client: 867.0,0.476997 ms
,Client: 868.0,0.474442 ms
,Client: 869.0,0.613173 ms
,Client: 870.0,0.485428 ms
,Client: 871.0,0.466267 ms
,Client: 872.0,0.510722 ms
,Client: 873.0,0.44966 ms
,Client: 874.0,0.657883 ms
,Client: 875.0,0.642809 ms
,Client: 876.0,0.563352 ms
,Client: 877.0,0.522985 ms
,Client: 878.0,0.459624 ms
,Client: 879.0,0.534737 ms
,Client: 880.0,0.531416 ms
,Client: 881.0,0.495648 ms
,Client: 882.0,0.552111 ms
,Client: 883.0,0.521452 ms
,Client: 884.0,0.53065 ms
,Client: 885.0,0.679088 ms
,Client: 886.0,0.471632 ms
,Client: 887.0,0.550322 ms
,Client: 888.0,0.519153 ms
,Client: 889.0,0.509699 ms
,Client: 890.0,0.519152 ms
,Client: 891.0,0.478019 ms
,Client: 892.0,0.470609 ms
,Client: 893.0,0.500246 ms
,Client: 894.0,0.303264 ms
,Client: 895.0,0.56974 ms
,Client: 896.0,0.467033 ms
,Client: 897.0,0.551855 ms
,Client: 898.0,0.533204 ms
,Client: 899.0,0.503312 ms
,Client: 900.0,0.50178 ms
,Client: 901.0,0.55441 ms
,Client: 902.0,0.458857 ms
,Client: 903.0,0.507911 ms
,Client: 904.0,0.511232 ms
,Client: 905.0,0.522474 ms
,Client: 906.0,0.499736 ms
,Client: 907.0,0.466523 ms
,Client: 908.0,0.446083 ms
,Client: 909.0,0.484661 ms
,Client: 910.0,0.513532 ms
,Client: 911.0,0.433053 ms
,Client: 912.0,0.44685 ms
,Client: 913.0,0.481085 ms
,Client: 914.0,0.54419 ms
,Client: 915.0,0.516598 ms
,Client: 916.0,0.47061 ms
,Client: 917.0,0.595544 ms
,Client: 918.0,0.528861 ms
,Client: 919.0,0.513787 ms
,Client: 920.0,0.523496 ms
,Client: 921.0,0.516342 ms
,Client: 922.0,0.503823 ms
,Client: 923.0,0.499225 ms
,Client: 924.0,0.510211 ms
,Client: 925.0,0.50689 ms
,Client: 926.0,0.528606 ms
,Client: 927.0,0.525284 ms
,Client: 928.0,0.536014 ms
,Client: 929.0,0.538569 ms
,Client: 930.0,0.491816 ms
,Client: 931.0,0.486194 ms
,Client: 932.0,0.478019 ms
,Client: 933.0,0.531927 ms
,Client: 934.0,0.479552 ms
,Client: 935.0,0.495904 ms
,Client: 936.0,0.462946 ms
,Client: 937.0,0.498458 ms
,Client: 938.0,0.431264 ms
,Client: 939.0,0.51532 ms
,Client: 940.0,0.456302 ms
,Client: 941.0,0.492326 ms
,Client: 942.0,0.453748 ms
,Client: 943.0,0.510977 ms
,Client: 944.0,0.493603 ms
,Client: 945.0,0.445827 ms
,Client: 946.0,0.426666 ms
,Client: 947.0,0.518131 ms
,Client: 948.0,0.483385 ms
,Client: 949.0,0.5074 ms
,Client: 950.0,0.468821 ms
,Client: 951.0,0.445572 ms
,Client: 952.0,0.471887 ms
,Client: 953.0,0.493348 ms
,Client: 954.0,0.493604 ms
,Client: 955.0,0.516853 ms
,Client: 956.0,0.463201 ms
,Client: 957.0,0.513021 ms
,Client: 958.0,0.47572 ms
,Client: 959.0,0.555432 ms
,Client: 960.0,0.446083 ms
,Client: 961.0,0.555688 ms
,Client: 962.0,0.55722 ms
,Client: 963.0,0.484917 ms
,Client: 964.0,0.502802 ms
,Client: 965.0,0.511488 ms
,Client: 966.0,0.437141 ms
,Client: 967.0,1.3127 ms
,Client: 968.0,0.466522 ms
,Client: 969.0,0.525795 ms
,Client: 970.0,0.515832 ms
,Client: 971.0,0.54649 ms
,Client: 972.0,0.47061 ms
,Client: 973.0,0.506889 ms
,Client: 974.0,0.499991 ms
,Client: 975.0,0.528862 ms
,Client: 976.0,0.514043 ms
,Client: 977.0,0.477252 ms
,Client: 978.0,0.507144 ms
,Client: 979.0,0.442506 ms
,Client: 980.0,0.472398 ms
,Client: 981.0,0.503313 ms
,Client: 982.0,0.472909 ms
,Client: 983.0,0.450937 ms
,Client: 984.0,0.512766 ms
,Client: 985.0,0.519408 ms
,Client: 986.0,0.517109 ms
,Client: 987.0,0.452215 ms
,Client: 988.0,0.496159 ms
,Client: 989.0,0.422323 ms
,Client: 990.0,0.511999 ms
,Client: 991.0,0.479552 ms
,Client: 992.0,0.502545 ms
,Client: 993.0,0.441484 ms
,Client: 994.0,0.43893 ms
,Client: 995.0,0.417979 ms
,Client: 996.0,0.423856 ms
,Client: 997.0,0.500758 ms
,Client: 998.0,0.515831 ms
,Client: 999.0,0.47061 ms
AVG,-,0.608425 ms
AVG w/o Client 0,-,0.605541 ms
